Ticker,Dropped Feature,RMSE,MAE,RMSE Increase,MAE Increase
DTE,Open,1.2868595604435837,1.172513484954834,0.34833326926387753,0.31573110818862915
DTE,BB_upper,1.1234114876018355,1.029423713684082,0.1848851964221293,0.1726413369178772
DTE,MACD_signal,1.0111592634726576,0.9300302863121033,0.0726329722929514,0.07324790954589844
DTE,RSI,0.8074065260034948,0.671901524066925,-0.13111976517621138,-0.18488085269927979
DTE,MACD_hist,0.7477231433245265,0.6347293853759766,-0.1908031478551797,-0.22205299139022827
DTE,MACD,0.5716432956676443,0.4588697850704193,-0.36688299551206194,-0.3979125916957855
DTE,BB_lower,0.46037395424456057,0.3692660629749298,-0.47815233693514564,-0.487516313791275
