Ticker,Dropped Feature,RMSE,MAE,RMSE Increase,MAE Increase
['AAPL'],BB_upper,6.087378667918635,5.130420684814453,-3.5803454451478522,-4.1694231033325195
['AAPL'],RSI,4.208825538983832,3.4019248485565186,-5.458898574082656,-5.897918939590454
['AAPL'],MACD_signal,3.781175470799921,3.350856065750122,-5.8865486422665665,-5.948987722396851
['AAPL'],MACD,3.7181767895442603,3.1195123195648193,-5.949547323522227,-6.180331468582153
['AAPL'],BB_lower,3.5720595211183297,2.9462573528289795,-6.095664591948157,-6.353586435317993
['AAPL'],Open,3.5115775312261723,2.989429235458374,-6.156146581840315,-6.310414552688599
['AAPL'],MACD_hist,2.8580173959169266,2.1469616889953613,-6.809706717149561,-7.152882099151611
