Ticker,Dropped Feature,RMSE,MAE,RMSE Increase,MAE Increase
VOW3,MACD,12.621218879950739,11.853144645690918,6.585586060983814,6.169951915740967
VOW3,Open,11.87201854019568,11.521533012390137,5.836385721228756,5.8383402824401855
VOW3,MACD_hist,8.145635604084635,7.857397079467773,2.11000278511771,2.1742043495178223
VOW3,RSI,8.14560891026834,7.961996078491211,2.109976091301415,2.2788033485412598
VOW3,MACD_signal,8.056917845609352,7.7967658042907715,2.0212850266424267,2.1135730743408203
VOW3,BB_lower,6.86041682853741,6.567385196685791,0.824784009570485,0.8841924667358398
VOW3,BB_upper,2.741606735069166,2.3476788997650146,-3.294026083897759,-3.3355138301849365
