Ticker,Dropped Feature,RMSE,MAE,RMSE Increase,MAE Increase
['GOOGL'],RSI,5.099269006737747,3.9236338138580322,0.9399878579474157,0.8201472759246826
['GOOGL'],MACD_signal,5.066973181705336,3.7000534534454346,0.9076920329150049,0.596566915512085
['GOOGL'],MACD_hist,4.995055424074411,3.9130325317382812,0.8357742752840798,0.8095459938049316
['GOOGL'],MACD,4.886452159120065,3.6500182151794434,0.7271710103297337,0.5465316772460938
['GOOGL'],BB_upper,4.563900667251327,3.3999369144439697,0.4046195184609962,0.2964503765106201
['GOOGL'],Open,4.526065148869548,3.427530527114868,0.36678400007921663,0.32404398918151855
['GOOGL'],BB_lower,3.970698321443233,3.138557195663452,-0.1885828273470982,0.03507065773010254
